"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch","source_taxon_name","target_taxon_name"
"1","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:632461","EOL:632461 | GBIF:3021106 | GBIF:3023221 | GBIF:8908526 | INAT_TAXON:55811 | IRMNG:10178118 | IRMNG:10583892 | ITIS:24802 | NCBI:114937 | OTT:470244 | WD:Q129018 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Prunus_spinosa_Linnaeus_1753 | http://treatment.plazi.org/id/0E5810DE9FFCC951569A6342170569DB | http://treatment.plazi.org/id/44AF2228BF8820C5F318543FF97A169D","Prunus spinosa","species","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus spinosa","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:632461","kingdom | phylum | class | order | family | genus | species","Prunus spinosa","EOL:632461","Prunus","EOL_V2:29913","Rosaceae","EOL:8097","Rosales","EOL:4385","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","Bhanditz/pseudonitzchia","https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:23:33.128Z","Rhopalosiphum nymphaeae","Prunus spinosa"
"2","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","Bhanditz/pseudonitzchia","https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:23:33.128Z","Rhopalosiphum nymphaeae","Rhopalosiphum nymphaeae"
"3","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:301139","EOL:301139 | GBIF:6369140 | GBIF:7882872 | GBIF:7924011 | GBIF:7928200 | GBIF:7931731 | GBIF:9046752 | INAT_TAXON:63727 | INAT_TAXON:63735 | IRMNG:10186229 | IRMNG:10457183 | IRMNG:10799757 | IRMNG:11135876 | IRMNG:11351443 | ITIS:24774 | OTT:731554 | WD:Q44120 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_acinaria_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_amygdalina_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_angustana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_brignola_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_cerea_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_cereola_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_damascena_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_galatensis_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_hungarica_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_juliana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_maliformis_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_myrobalana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_pernicona_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_praecox_Linnaeus_1753 | http://treatment.plazi.org/id/031A90ACB9A4358CA1706B97726844E2 | http://treatment.plazi.org/id/0B8F8E845AEFE9D6DF3653C164FB2CFB | http://treatment.plazi.org/id/2278DC62B8C614876F2291B539146C09 | http://treatment.plazi.org/id/349101171016B6B74E93221B1E8E604D | http://treatment.plazi.org/id/6751E039BEBC37C8CFB9005A60C4B20E | http://treatment.plazi.org/id/8852DD61AACE90418369CDEB8F0AE3D4 | http://treatment.plazi.org/id/9655E2C93468DDFBAFA31006A1600603 | http://treatment.plazi.org/id/99B9084BC1F3A6D46FAD56305E2A1A5A | http://treatment.plazi.org/id/A9070076522FCD874024C61D1D118438 | http://treatment.plazi.org/id/ADCB7104C9A15167A5D806839D492018 | http://treatment.plazi.org/id/B0DFE2EDA19D90ACAB09F7C9966F041C | http://treatment.plazi.org/id/BEA56D72C8E30B2F4BB8377E51B48772 | http://treatment.plazi.org/id/C2132A088AF3A0B45CA3FA4A0BBA1DC1 | http://treatment.plazi.org/id/CDE8D73B2FF6B2ECA5912FA12E0FC06F | http://treatment.plazi.org/id/E5DC314E97611C91E4C72B490ADE4A08 | http://treatment.plazi.org/id/FB17ED492DEB3EC26B74EE6BAF0E3158","Prunus domestica","species","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus domestica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:301139","kingdom | phylum | class | order | family | genus | species","Prunus domestica","EOL:301139","Prunus","EOL_V2:29913","Rosaceae","EOL:8097","Rosales","EOL:4385","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","Bhanditz/pseudonitzchia","https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:23:33.128Z","Rhopalosiphum nymphaeae","Prunus domestica"
"4","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:632461","EOL:632461 | GBIF:3021106 | GBIF:3023221 | GBIF:8908526 | INAT_TAXON:55811 | IRMNG:10178118 | IRMNG:10583892 | ITIS:24802 | NCBI:114937 | OTT:470244 | WD:Q129018 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Prunus_spinosa_Linnaeus_1753 | http://treatment.plazi.org/id/0E5810DE9FFCC951569A6342170569DB | http://treatment.plazi.org/id/44AF2228BF8820C5F318543FF97A169D","Prunus spinosa","species","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus spinosa","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:632461","kingdom | phylum | class | order | family | genus | species","Prunus spinosa","EOL:632461","Prunus","EOL_V2:29913","Rosaceae","EOL:8097","Rosales","EOL:4385","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","EOL/pseudonitzchia","https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:24:14.559Z","Rhopalosiphum nymphaeae","Prunus spinosa"
"5","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","EOL/pseudonitzchia","https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:24:14.559Z","Rhopalosiphum nymphaeae","Rhopalosiphum nymphaeae"
"6","EOL:587977","EOL:587977 | GBIF:2069536 | GBIF:9565622 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | WD:Q10653551 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:60571 | EOL:587977","kingdom | phylum | class | order | superfamily | family | genus | species","Rhopalosiphum nymphaeae","EOL:587977","Rhopalosiphum","EOL:60571","Aphididae","EOL:552","Hemiptera","EOL:539","Insecta","EOL:344","Arthropoda","EOL:164","Animalia","EOL:1","",NA,"","","","","","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:301139","EOL:301139 | GBIF:6369140 | GBIF:7882872 | GBIF:7924011 | GBIF:7928200 | GBIF:7931731 | GBIF:9046752 | INAT_TAXON:63727 | INAT_TAXON:63735 | IRMNG:10186229 | IRMNG:10457183 | IRMNG:10799757 | IRMNG:11135876 | IRMNG:11351443 | ITIS:24774 | OTT:731554 | WD:Q44120 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_acinaria_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_amygdalina_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_angustana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_brignola_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_cerea_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_cereola_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_damascena_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_galatensis_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_hungarica_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_juliana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_maliformis_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_myrobalana_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_pernicona_Linnaeus_1753 | http://taxon-concept.plazi.org/id/Plantae/Prunus_domestica_praecox_Linnaeus_1753 | http://treatment.plazi.org/id/031A90ACB9A4358CA1706B97726844E2 | http://treatment.plazi.org/id/0B8F8E845AEFE9D6DF3653C164FB2CFB | http://treatment.plazi.org/id/2278DC62B8C614876F2291B539146C09 | http://treatment.plazi.org/id/349101171016B6B74E93221B1E8E604D | http://treatment.plazi.org/id/6751E039BEBC37C8CFB9005A60C4B20E | http://treatment.plazi.org/id/8852DD61AACE90418369CDEB8F0AE3D4 | http://treatment.plazi.org/id/9655E2C93468DDFBAFA31006A1600603 | http://treatment.plazi.org/id/99B9084BC1F3A6D46FAD56305E2A1A5A | http://treatment.plazi.org/id/A9070076522FCD874024C61D1D118438 | http://treatment.plazi.org/id/ADCB7104C9A15167A5D806839D492018 | http://treatment.plazi.org/id/B0DFE2EDA19D90ACAB09F7C9966F041C | http://treatment.plazi.org/id/BEA56D72C8E30B2F4BB8377E51B48772 | http://treatment.plazi.org/id/C2132A088AF3A0B45CA3FA4A0BBA1DC1 | http://treatment.plazi.org/id/CDE8D73B2FF6B2ECA5912FA12E0FC06F | http://treatment.plazi.org/id/E5DC314E97611C91E4C72B490ADE4A08 | http://treatment.plazi.org/id/FB17ED492DEB3EC26B74EE6BAF0E3158","Prunus domestica","species","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus domestica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:301139","kingdom | phylum | class | order | family | genus | species","Prunus domestica","EOL:301139","Prunus","EOL_V2:29913","Rosaceae","EOL:8097","Rosales","EOL:4385","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","","","","","","","",NA,"",NA,NA,"","",NA,"https://en.wiktionary.org/wiki/support","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 23 Jan 2021.","",NA,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.","EOL/pseudonitzchia","https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip","","2021-01-22T23:24:14.559Z","Rhopalosiphum nymphaeae","Prunus domestica"
"7","GBIF:2069536","GBIF:2069536 | GBIF:9565622 | INAT_TAXON:142766 | IRMNG:10977851 | ITIS:200661 | NCBI:253253 | OTT:449276 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3793963 | http://taxon-concept.plazi.org/id/Animalia/Rhopalosiphum_nymphaeae_Linnaeus_1761 | http://treatment.plazi.org/id/03FC8787A531BF0DFDF8FC8D6164B367 | http://treatment.plazi.org/id/88B3DFBFC7083E15F03A5B4007B8889D","Rhopalosiphum nymphaeae","species","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Rhopalosiphum | Rhopalosiphum nymphaeae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2069512 | GBIF:2069536","kingdom | phylum | class | order | family | genus | species","Rhopalosiphum nymphaeae","GBIF:2069536","Rhopalosiphum","GBIF:2069512","Aphididae","GBIF:3042","Hemiptera","GBIF:809","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:catalog:EMEC:EMEC:034132",NA,"EMEC034132","","PreservedSpecimen","","Adult","","","",NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","GBIF:5285053","ALATaxon:https://id.biodiversity.org.au/node/apni/2899290 | EOL:1061751 | GBIF:5285053 | GBIF:7908414 | INAT_TAXON:48461 | IRMNG:10195162 | ITIS:183365 | NBN:NHMSYS0000461723 | NCBI:55062 | OTT:736900 | WD:Q460523","Pinus ponderosa","species","Plantae | Tracheophyta | Pinopsida | Pinales | Pinaceae | Pinus | Pinus ponderosa","GBIF:6 | GBIF:7707728 | GBIF:194 | GBIF:640 | GBIF:3925 | GBIF:2684241 | GBIF:5285053","kingdom | phylum | class | order | family | genus | species","Pinus ponderosa","GBIF:5285053","Pinus","GBIF:2684241","Pinaceae","GBIF:3925","Pinales","GBIF:640","Pinopsida","GBIF:194","Tracheophyta","GBIF:7707728","Plantae","GBIF:6","",NA,"","","PreservedSpecimen","","","","","","",NA,"",34.74167,-119.08555,"","Lockwood Valley",-272246400000,"https://en.wiktionary.org/wiki/support","Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip","","2021-01-22T23:27:09.658Z","Rhopalosiphum nymphaeae","Pinus ponderosa"
